"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"AC112142.1",3.1916726866632,0.582735727585048,64.0031348697534,8.27020649808102e-09,6.9042180512093e-07
"6720483E21Rik",3.15876305827967,0.698108758751756,63.9203849355472,8.37885092061531e-09,6.96862101190874e-07
"Nhsl1",3.6482466840866,0.952783847889825,63.8229579007973,8.5087256378675e-09,7.05013248264205e-07
"Tfap2c",2.32651710022306,0.296902506932499,63.7231772113839,8.64397259872554e-09,7.13547036573154e-07
"Cox10",1.59058481950957,1.00888482170942,63.5936374693646,8.82299672481081e-09,7.25617682315946e-07
"Map3k19",3.11400387124811,0.713502769151028,63.5682430101279,8.85855460809667e-09,7.25843717018232e-07
"Pdk4",5.69687168703395,1.61009959725714,63.4782404834367,8.98581766737626e-09,7.33554406846365e-07
"Aldh6a1",2.6677810078512,0.683104295110757,63.0350221036257,9.64170325708353e-09,7.84203680722275e-07
"Glb1l",3.5270858326689,2.47497984708051,62.6589856141583,1.02383626369298e-08,8.27273069343809e-07
"Fgfr3",6.82625865373242,2.31118781443571,62.6543100284463,1.02460254486373e-08,8.27273069343809e-07
"Acsbg1",5.18764258440614,1.688398308348,62.5553085372987,1.04097274316216e-08,8.37434181708238e-07
"Slc39a12",4.79112254806387,1.11361074813775,62.3801017245527,1.07063337795408e-08,8.58174718133264e-07
"Gm28064",3.13075785671242,0.465665674658775,62.3112591642075,1.08253395061611e-08,8.64581176515534e-07
"Slc15a2",5.49290230260334,2.03948659132246,62.1295455615141,1.1146310648552e-08,8.87013778697537e-07
"Maob",1.53106896792014,0.466714070865126,62.0488103581743,1.12921705553781e-08,8.95400319701182e-07
"Gm29260",1.55974686213404,0.239114960046755,61.9410309530893,1.1490080096687e-08,9.07839435639307e-07
"Fras1",1.32492150871598,0.211316660148955,61.9102342823451,1.15473095362488e-08,9.09114337617193e-07
"Slc26a6",2.36674107601168,1.30706497901775,61.798613702301,1.17573029184108e-08,9.22364583205681e-07
"9630013D21Rik",1.63556465940623,0.25173520960611,61.4783336118308,1.2382851229079e-08,9.68006423112771e-07
"Evc2",2.52740356465742,0.538377430743416,61.4311658061522,1.24779439130064e-08,9.72005468969859e-07
"Gm5530",3.61419621876737,1.04155974874065,61.3282117732979,1.26882285803814e-08,9.84918178539572e-07
"Gm44117",1.72622577338859,0.249026472255,60.8464945356746,1.3723770396981e-08,1.05790062493093e-06
"Egfl6",1.76368834957891,0.313744980326917,60.8463633052678,1.37240645190605e-08,1.05790062493093e-06
"Mir5112",3.37765891164486,0.394725883499481,60.7038427288764,1.40475064058999e-08,1.0790728618671e-06
"Gm5599",1.4023233743666,0.135937868324151,60.3874194103792,1.47951268001782e-08,1.13256951626416e-06
"Dnah14",1.33730424893736,0.242679874979895,60.3226401124196,1.49533675185656e-08,1.14073568832147e-06
"Inca1",2.58080155240902,1.19393224259567,60.1621606873033,1.53532320591513e-08,1.16721495822888e-06
"Gm11892",2.47947637964726,0.334880482092713,59.9240729744018,1.59676878463869e-08,1.20977108981376e-06
"Myrip",2.07856560849922,0.670199781116865,59.8925167389872,1.60510822097311e-08,1.21193887961052e-06
"Nat1",3.01843564158201,0.523569085639442,59.3411009996848,1.75860708785857e-08,1.32155797918832e-06
"Dtna",3.98521150278218,1.02105885204277,59.3286936492765,1.76223660380849e-08,1.32155797918832e-06
"Gm18429",2.22756363366403,0.212031723915401,59.2506105264755,1.7852629071529e-08,1.33430308428864e-06
"4930488L21Rik",1.4538570850146,0.271361715997711,59.2056877597256,1.79865607025317e-08,1.33978680950205e-06
"Daam2",5.5355250842217,1.54337778431653,58.8816911603966,1.89849344033429e-08,1.40940840203072e-06
"C030037D09Rik",4.71207561828397,1.38013901354917,58.7753041549605,1.9325557017327e-08,1.42989731737232e-06
"Il15ra",3.08880583498443,1.90898270132819,58.7010887680085,1.95670426188082e-08,1.44293894618631e-06
"Gm12406",2.26251699352358,0.290406233689114,58.6313245956033,1.97969897003848e-08,1.45504585761334e-06
"Gm7451",3.08830934067638,1.792897251275,58.2141873181937,2.12336283818752e-08,1.55546874401399e-06
"Lrrc23",2.78243023900857,0.558574129352217,58.0239305538022,2.19255564040038e-08,1.60085506378144e-06
"Gm43823",3.38992322566685,0.675887267590748,57.783869587517,2.28332197782291e-08,1.65587992984647e-06
"Tmprss7",2.24965970976433,0.447441846808424,57.7709794053569,2.28830808982169e-08,1.65587992984647e-06
"Trim9",5.3814842727131,1.32109568637107,57.7656494962641,2.29037317964571e-08,1.65587992984647e-06
"2310014F06Rik",1.63191646330284,0.278876133553139,57.7415666832921,2.29972902693258e-08,1.65722818445699e-06
"Aff1",2.65060217605936,1.62451020057079,57.1796458308584,2.53005001176056e-08,1.81728235097983e-06
"Vwa8",1.86867465752655,0.894085238879085,56.8976468050412,2.65482809096141e-08,1.90073662965499e-06
"Gm30731",4.7125423197036,0.846525545035418,56.8535388581194,2.6749330032249e-08,1.90895299452724e-06
"Otc",1.09611019205159,0.180776309161603,56.7565963149261,2.71969518558153e-08,1.93465648201351e-06
"BC067074",1.79030520294067,0.375344163331263,56.6961602001051,2.74800590953238e-08,1.94852995950592e-06
"Grin2c",5.27225133022237,1.28377009349911,56.4351821767618,2.87392920578657e-08,2.03130785366186e-06
"Nup93",2.61348074808314,1.96328875091893,56.3665908751615,2.90803956847594e-08,2.04887131762399e-06
"Gabra4",2.58427037824756,0.516890869112704,56.3294834431964,2.92667335080083e-08,2.05305167566081e-06
"Krtap7-1",3.42268257903669,0.455468232567377,56.3178662330509,2.93253324372289e-08,2.05305167566081e-06
"Sardh",2.44016532087765,0.863683709497022,56.2526662522411,2.96565482969023e-08,2.06670692014986e-06
"Capn11",1.50302912566268,0.404774552521044,56.2427604900982,2.97072187591039e-08,2.06670692014986e-06
"9630028B13Rik",1.67655784197487,0.314643491214518,56.1889177984526,2.99842623479352e-08,2.07944149192279e-06
"Evc",2.96290630079707,0.609226821068298,56.0790351022817,3.05582689115113e-08,2.11262682227926e-06
"Exd1",1.49067301677573,0.430254221262134,55.9444992882336,3.12771133501631e-08,2.15558747241638e-06
"Pabpc4l",2.77738739174697,0.691727814573482,55.8422192864839,3.18357082799297e-08,2.18273601649761e-06
"Mroh6",2.35892761451626,0.399263299305286,55.8363001520534,3.18683602282117e-08,2.18273601649761e-06
"Cnn1",1.64912190052947,0.286736325464423,55.779962421118,3.21809375368812e-08,2.19734222570501e-06
"Gpam",4.60702336243183,2.57307938834685,55.3142009008331,3.48943128090885e-08,2.37528271469374e-06
"Ppp1r32",1.98581877775468,0.461885540381806,55.1317267801927,3.60231949745691e-08,2.44460473135703e-06
"Gm20751",4.22223298017696,0.728440875487692,54.663267490722,3.91041282419984e-08,2.64372648411195e-06
"Fam228b",4.38890791289371,1.10950605652722,54.6498510236748,3.9196414898012e-08,2.64372648411195e-06
"Hdhd5",3.39282801402861,3.01672879328729,54.5918191191232,3.95982857882569e-08,2.65699454717859e-06
"Car5b",1.85448284320361,0.628332977521592,54.5867882124386,3.96333318523227e-08,2.65699454717859e-06
"Fmo4",1.3400547553454,0.202429589971954,54.4290155422469,4.0749412105278e-08,2.72356267071017e-06
"Phf21b",3.06532155566246,1.06989192456096,54.2688363664154,4.19169849567266e-08,2.79316101866766e-06
"Gm2885",1.80398826536366,0.453399099979098,54.0920228616298,4.32474951391573e-08,2.87316617106179e-06
"Rasa2",4.12344761021901,1.9279923011583,53.9241802844023,4.45523669423586e-08,2.95099405349042e-06
"Cap2",1.712003536835,0.423467865700167,53.6224393653866,4.70053349128743e-08,3.10055536072981e-06
"Aqp4",7.55702093445281,2.30263864025204,53.6122491659566,4.7090656837012e-08,3.10055536072981e-06
"Slc41a1",3.10041644194384,3.48545470307796,53.5767551346518,4.73891422237358e-08,3.11094953535818e-06
"A330048O09Rik",2.93317269611639,0.592659919187391,53.375750391607,4.91181183506311e-08,3.21491163393791e-06
"Csgalnact1",1.77636717034511,0.466499374020593,52.9352149596519,5.31480281956523e-08,3.46841837101007e-06
"Rhcg",2.26110024192462,0.436795318665231,52.9139506066696,5.33512919897305e-08,3.47144303732002e-06
"Gm47467",1.40949294998859,0.6018768675512,52.598544380368,5.64659014931312e-08,3.6633288525881e-06
"Adhfe1",4.12149139714803,1.19254055902856,52.5269785483885,5.71993391527773e-08,3.69832518918706e-06
"Slc27a1",4.8380379624774,3.21804950431208,52.5133974750343,5.73396709257859e-08,3.69832518918706e-06
"Scara3",3.94166546987034,0.91070999640272,52.3515177925345,5.90410124983612e-08,3.79504383119754e-06
"Fzd10",5.99642448012397,1.54516756409291,52.3370958068041,5.91951852143387e-08,3.79504383119754e-06
"Arhgef4",3.01967200429896,1.06813171703146,52.3222957552669,5.93538473802987e-08,3.79504383119754e-06
"Bdkrb2",2.84519462826766,0.722671609957839,52.1584304770351,6.11412706798287e-08,3.89806435518689e-06
"Tst",4.77043927434277,2.60568873733729,51.9265002587085,6.37702488275996e-08,4.05399199658904e-06
"Fzd2",5.55389125713601,1.61143209961507,51.6322132092616,6.72814234635786e-08,4.25832175481228e-06
"Npas3",2.03831461946305,0.387875017014993,51.625054355735,6.73693718837543e-08,4.25832175481228e-06
"Ccs",2.09010951222645,4.16108163247336,51.4438284487139,6.96372506013786e-08,4.38913075514045e-06
"Dio2",6.28479374995718,1.99181918869932,51.3756611571778,7.05113247868401e-08,4.43159669960018e-06
"Glis3",1.25513126624609,0.359387630693028,51.3278534309783,7.11313375535855e-08,4.45789966203391e-06
"Gm16793",2.03422372785417,0.502310675191429,51.1226359064627,7.38598102523823e-08,4.61582085371032e-06
"Elovl2",4.74210381174002,1.062761158186,50.9010883611639,7.69315721454503e-08,4.79424555091211e-06
"Dzip1l",4.77680560794264,1.00143100594506,50.7130857974004,7.96454909649128e-08,4.94943032757519e-06
"Ptch1",4.29867316158381,2.03794730078567,50.4263123460433,8.3984383829986e-08,5.20444404333552e-06
"AC130671.1",3.53141899090862,0.839686792027448,50.2920545052261,8.61020084383538e-08,5.32076740972542e-06
"Plch1",1.36219220496312,0.263381903341442,50.276425073835,8.63522162548887e-08,5.32136512592452e-06
"Pcsk9",2.06690388102413,0.387037503713411,49.6464632021964,9.71139133015809e-08,5.96791973325243e-06
"Lgr4",2.96124227819835,0.879308598483444,49.6191664935718,9.76115390937103e-08,5.97898087066733e-06
"Garem1",1.7027727831982,0.446190150702247,49.6069883507174,9.78344291091431e-08,5.97898087066733e-06
"Gm5619",-2.29747670318641,1.03370537095563,49.4580327903743,1.0060518553922e-07,6.13137333246328e-06
"9530052E02Rik",1.89994094884928,0.599184937782702,49.4046865429613,1.01617809644786e-07,6.17607363398791e-06
"Gpr156",1.58002449989472,0.302778480135918,49.3478320103402,1.02709044063002e-07,6.22529364878297e-06
"Gm43549",1.10496290246032,0.121581711953835,49.3189611773985,1.03267968605484e-07,6.24206904223806e-06
"A930017M01Rik",1.59247417963702,0.340305491325442,49.2821806981876,1.0398473794929e-07,6.26402832636592e-06
"Gpatch2",1.8709715357276,1.08673008762347,49.2713125553993,1.04197551150507e-07,6.26402832636592e-06
"Bdnf",1.85264757994494,0.301969166961083,49.2532717472102,1.04551844470872e-07,6.26829391661006e-06
"1810010K12Rik",1.2893888392524,0.15628826445798,49.1704868377733,1.06194218795465e-07,6.34955324976233e-06
"Cachd1",2.24139514144878,0.63991651601086,49.099562469379,1.07623251072319e-07,6.41765278564126e-06
"Gm33195",3.25811045857341,1.00740653081131,49.0198563669028,1.09253815911144e-07,6.48989728807336e-06
"Gm5540",4.57657986543061,2.13141020656413,49.0117321542816,1.09421492946317e-07,6.48989728807336e-06
"Pde9a",3.393854099711,0.850519291150172,48.9371216209812,1.10974330998e-07,6.56439872906084e-06
"Kyat3",1.71024551135772,0.831942666468856,48.7348305412144,1.1530437401583e-07,6.80234311027255e-06
"Gm33756",1.61490725662393,0.241796428910616,48.5860618485643,1.18603986279744e-07,6.97839358634779e-06
"Axl",3.98183123030119,3.24191555804106,48.5614754203998,1.19158960255021e-07,6.99245007353273e-06
"Col4a5",2.21471524962475,0.401113549423247,48.4035485126264,1.22790651531472e-07,7.1803765899549e-06
"3110082J24Rik",4.22470262624233,1.08965803189078,48.3941464286769,1.23010564914022e-07,7.1803765899549e-06
"Gm9884",4.02415980310145,0.634536892857133,48.3441863772416,1.24186213803619e-07,7.22992528415122e-06
"Gldc",3.73298511502753,0.974629165057962,48.1762288271396,1.28227515695167e-07,7.44560978930228e-06
"Fam198a",2.70605444175107,0.502515166974931,48.0760486266118,1.30704811150839e-07,7.56958779342934e-06
"Slc25a42",2.92979209449085,1.57656495560477,47.966701930534,1.33467347587608e-07,7.7093945970774e-06
"Sfxn5",4.28421791383767,1.70992851143925,47.8497994118174,1.36490011084271e-07,7.8634596750451e-06
"Tmem243",1.8575832636317,1.72719809726748,47.6211019327472,1.42617160822406e-07,8.195115451621e-06
"Nat8f2",2.02148130607964,0.525311464167005,47.5890838112647,1.43498193986243e-07,8.22437965170376e-06
"D030046N08Rik",4.04588361205751,0.738331295924988,47.5588429789669,1.44335671127508e-07,8.25100271926059e-06
"Ston2",2.82786137575178,1.45577890841685,47.4367901282206,1.4776928047379e-07,8.42551492763313e-06
"Gulp1",1.26796219752249,0.241512698439349,47.3623681691437,1.49905743140254e-07,8.52535926861657e-06
"Cecr2",2.29543900128971,0.83980609100651,47.1595582736889,1.55897416473785e-07,8.84338088371681e-06
"Pbxip1",4.27157429189483,4.96980228068998,46.9569955719941,1.62138269102831e-07,9.17387449453179e-06
"Gm48640",4.53326282155649,2.7160972183202,46.8587786701004,1.65260033057651e-07,9.32665232483269e-06
"Actr3b",2.90181325813308,0.895517672780548,46.6783926633663,1.71162268473983e-07,9.63517268562323e-06
"Gm7842",2.33010454554847,0.688213795245254,46.6535890658062,1.7199132206665e-07,9.63881565296669e-06
"Plagl1",3.72853585116761,0.830922662432306,46.6503958140778,1.72098367442112e-07,9.63881565296669e-06
"Six5",4.763696737235,1.82475744156132,46.5776393915247,1.74556751620398e-07,9.75181569721735e-06
"Gm10601",2.69444508731957,0.451632415495751,46.4396268340236,1.79323938935845e-07,9.9929055442763e-06
"Lama2",1.33628736149146,0.333982369121266,46.3410680962905,1.82813497692533e-07,1.01617663554068e-05
"Pax6",4.80504215763471,1.03482078955182,46.2937101332906,1.84516028363974e-07,1.02306969811935e-05
"AI464131",5.61238746418475,2.53862859646964,46.1216274700623,1.90846699829522e-07,1.05552538508213e-05
"Gabrg1",3.68651600854167,0.838979289707443,46.0783586675364,1.92474795996906e-07,1.06187528973555e-05
"Gm26671",1.38337025661883,0.22257758326142,45.902365863625,1.99251744290276e-07,1.09652894003328e-05
"Nek8",3.39842647426756,2.1262781412167,45.8632559358161,2.00792150494196e-07,1.09829450414264e-05
"Tex13c2",1.89321998880544,0.247871493791918,45.8549520284507,2.01120850059635e-07,1.09829450414264e-05
"C230037L18Rik",2.83462021166085,1.0548806607216,45.8546449298987,2.01133017198272e-07,1.09829450414264e-05
"Gstm6",2.189980199159,0.409721396529595,45.8439216532716,2.01558364002131e-07,1.09829450414264e-05
"Mfge8",4.86655917479644,5.44614306331108,45.7725540325103,2.04413848412758e-07,1.11111733868193e-05
"Nme7",1.65169845805606,0.79647787423602,45.6785769498215,2.08240163797238e-07,1.12914145678586e-05
"Gal",4.0827187289176,1.6378807819616,45.5151694222614,2.15077050206257e-07,1.16336175592006e-05
"Gm30655",2.10951185805509,0.483331483511062,45.3865159597405,2.20628777084347e-07,1.19048059400903e-05
"Gm39375",1.71896519444803,0.296239263987478,45.3512878538532,2.22175561851418e-07,1.195909964681e-05
"Proca1",2.89760193049788,1.30717573330228,45.2597837157281,2.26247768782965e-07,1.21487363805474e-05
"Acot11",2.75090140082061,0.793814944857413,45.013849162416,2.37593570614734e-07,1.2727076423026e-05
"Gm26703",1.71475549487989,0.333262596491419,44.9921584384685,2.38623057341508e-07,1.27513475786622e-05
"Limch1",2.78517116458501,1.05793114535495,44.8928607597036,2.43397250811254e-07,1.29751262161382e-05
"Lhfp",1.49426970842822,0.466603901961132,44.832511853941,2.463486592206e-07,1.31008927594647e-05
"Zfp870",2.94405744774819,2.43063120394452,44.7911500331711,2.48393594423281e-07,1.3177965202461e-05
"Foxr2",1.23469109937213,0.218900375521172,44.6607441750888,2.54960671425867e-07,1.34655081206115e-05
"3110099E03Rik",1.19756744808321,0.219626841571722,44.6593697259586,2.55030868441723e-07,1.34655081206115e-05
"Slc7a2",4.99819815715672,1.61332178937863,44.5814839492679,2.59042704547326e-07,1.36447660778583e-05
"Gm46218",2.07890033603772,0.759806451683032,44.5423957366266,2.61081510417027e-07,1.37194922920568e-05
"Tinf2",2.28152411184956,3.51870437644978,44.4611366267988,2.65375070303067e-07,1.39120679628312e-05
"Fxyd1",4.4287479290394,1.40023380334781,44.3843273715744,2.69503027326796e-07,1.4095072041491e-05
"Rora",1.57624766205488,0.537056150647717,44.2603777416715,2.76310035037945e-07,1.44169974177936e-05
"Muc1",4.37365528821359,1.15738630476525,44.2086264357846,2.79206324311747e-07,1.45338388535265e-05
"Cdk5rap2",2.44422185430158,1.1463232675621,44.1363847158848,2.83303821866358e-07,1.47125127961254e-05
"4931406G06Rik",1.87129897246988,0.457682891732201,44.1210985671838,2.84179061597773e-07,1.47234036995961e-05
"Dhtkd1",2.65390273925257,0.726989560915451,43.9461925154482,2.94402218452717e-07,1.52174305580127e-05
"Gm31614",1.47267815588641,0.429583185772015,43.9168426922877,2.96155921442516e-07,1.52517353580134e-05
"Kremen1",2.32163882940047,2.07761188114457,43.9120274770535,2.96444704784421e-07,1.52517353580134e-05
"Gm7370",2.22886809574577,0.482361683642891,43.8889298185575,2.97834138284649e-07,1.52859772764523e-05
"Tnfaip8",2.73154716015228,1.92297829968856,43.8780311061755,2.98492165774415e-07,1.52859772764523e-05
"Dgkb",1.3540716890357,0.284538786842797,43.8300054275576,3.01410381822134e-07,1.53997733881087e-05
"Slc35a3",1.75431142398626,1.25985437221204,43.7024681264195,3.09309217714637e-07,1.57415738440996e-05
"Appl2",3.72672526995,3.18717800178434,43.6929642413085,3.09906630296488e-07,1.57415738440996e-05
"Gm26813",2.76718472269419,0.897316232162393,43.6877506904778,3.10234877549492e-07,1.57415738440996e-05
"Lsmem1",2.40792093163035,0.667412389187296,43.5000754049987,3.22302280238348e-07,1.62850434347499e-05
"Slc2a4",3.34468450325026,0.761285802914896,43.4983153290893,3.22417801582988e-07,1.62850434347499e-05
"Epb41l5",2.569665935882,0.762096888876451,43.4450450415016,3.25935207710425e-07,1.64252041006327e-05
